Source,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Implied Probability,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,Opportunities,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,PrizePicks Line,Callout Bet Tag
Underdog,MLB,,Jac Caglianone,RF,,Hits,1.5,,,7/31/2026,Fri 08:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260418_15-408d5f00-9add-4382-a31f-1bd6ad0d90e7.png,,1.5,38.88,61.12,0.18,61.12,Under,https://www.freeiconspng.com/img/1934,,No,1.40,10.9,Royals @ Rockies,2026-08-01T00:40:00Z,Fri 08:40pm,Coors Field,outdoor,,-157.00,-157,7/31/2026,1.1664,,,,No,,,3.5,20.31883297,79.68,20.31883297,1.17,,0,,1.17,,0.94,0.5,Push
Underdog,MLB,,Ivan Herrera,DH,,Hits,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-425cd8ba-6803-4970-972d-033ce47fa53a.png,,0.5,57.91,42.09,0.1,57.91,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,-138.00,-138,7/31/2026,0.5791,,,,No,,,3.5,41.69894519,58.30,41.69894519,0.58,,0,,0.58,,0.55,0.5,Good Bet
Underdog,MLB,,Ty France,1B,,Runs,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260515_15-0ff1ba0b-2e3d-4fcc-8419-057d0833f887.png,,0.5,42.68,57.32,-2.68,57.32,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-134.00,-134,7/30/2026,0.4268,,,,No,SF,5.45,2.54,37.08590742,62.91,37.08590742,0.43,,0,,0.43,,0.45,0.5,Push
Underdog,MLB,,Ivan Herrera,DH,,Runs,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-425cd8ba-6803-4970-972d-033ce47fa53a.png,,0.5,34.52,65.48,0.08,65.48,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,-190.00,-190,7/31/2026,0.3452,,,,No,,,3.5,34.4659283,65.53,34.4659283,0.35,,0,,0.35,,0.4,0.5,Push
Underdog,MLB,,Jac Caglianone,RF,,Runs,0.5,,,7/31/2026,Fri 08:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260418_15-408d5f00-9add-4382-a31f-1bd6ad0d90e7.png,,0.5,55.67,44.33,0.11,55.67,Over,https://www.freeiconspng.com/img/1934,,No,1.40,10.9,Royals @ Rockies,2026-08-01T00:40:00Z,Fri 08:40pm,Coors Field,outdoor,,-126.00,-126,7/31/2026,0.5567,,,,No,,,3.5,41.04230304,58.96,41.04230304,0.56,,0,,0.56,,0.54,0.5,Good Bet
Underdog,MLB,,Ivan Herrera,DH,,RBIs,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-425cd8ba-6803-4970-972d-033ce47fa53a.png,,,,,,,,,,,,,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Ty France,1B,,RBIs,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260515_15-0ff1ba0b-2e3d-4fcc-8419-057d0833f887.png,,0.5,35.82,64.18,-1.34,64.18,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-179.00,-179,7/30/2026,0.3582,,,,No,SF,5.45,2.54,34.89051836,65.11,34.89051836,0.36,,0,,0.36,,0.41,0.5,Push
Underdog,MLB,,Jac Caglianone,RF,,RBIs,0.5,,,7/31/2026,Fri 08:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260418_15-408d5f00-9add-4382-a31f-1bd6ad0d90e7.png,,0.5,50,50,-7.81,50,Over,https://www.freeiconspng.com/img/1934,,No,1.40,10.9,Royals @ Rockies,2026-08-01T00:40:00Z,Fri 08:40pm,Coors Field,outdoor,,100.00,100,7/31/2026,0.5,,,,No,,,3.5,39.34693403,60.65,39.34693403,0.50,,0,,0.5,,0.5,0.5,Push
Underdog,MLB,,Jac Caglianone,RF,,Batter Walks,0.5,,,7/31/2026,Fri 08:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260418_15-408d5f00-9add-4382-a31f-1bd6ad0d90e7.png,,0.5,28.09,71.91,-8.09,71.91,Under,https://www.freeiconspng.com/img/1934,,No,1.40,10.9,Royals @ Rockies,2026-08-01T00:40:00Z,Fri 08:40pm,Coors Field,outdoor,,-256.00,-256,7/31/2026,0.2809,,,,No,,,3.5,24.48961579,75.51,24.48961579,0.28,,0,,0.28,,0.28,0,Push
Underdog,MLB,,Ivan Herrera,DH,,Batter Walks,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-425cd8ba-6803-4970-972d-033ce47fa53a.png,,0.5,36.03,63.97,-7.04,63.97,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,-178.00,-178,7/31/2026,0.3603,,,,No,,,3.5,30.25329454,69.75,30.25329454,0.36,,0,,0.36,,0.36,0,Push
Underdog,MLB,,Ty France,1B,,Batter Walks,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260515_15-0ff1ba0b-2e3d-4fcc-8419-057d0833f887.png,,0.5,30.86,69.14,-6.47,69.14,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-224.00,-224,7/30/2026,0.3086,,,,No,SF,5.45,2.54,26.55254989,73.45,26.55254989,0.31,,0,,0.31,,0.31,0,Push
Underdog,MLB,,Ivan Herrera,DH,,Stolen Bases,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-425cd8ba-6803-4970-972d-033ce47fa53a.png,,0.5,6.19,93.81,0.35,93.81,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,"-1,516.00",-1516,7/31/2026,0.0619,,,,No,,,3.5,24.49339122,75.51,24.49339122,0.06,,0,,0.06,,0.21,0.5,Push
Underdog,MLB,,Ceddanne Rafaela,CF,,Hits + Runs + RBIs,2.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260407_17-13cfa837-07b4-421a-8ea9-cd9e921adacd.png,,2.5,43.43,56.57,-3.43,56.57,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,No,1.50,10,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,-130.00,-130,7/30/2026,2.1715,,,,No,ATH,7.76,2.96,36.96346787,63.04,36.96346787,2.17,,0,,2.17,,2.17,0,Push
Underdog,MLB,,Ceddanne Rafaela,CF,,Home Runs,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260407_17-13cfa837-07b4-421a-8ea9-cd9e921adacd.png,,0.5,15.24,84.76,-2.2,84.76,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,No,1.50,10,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,-556.00,-556,7/30/2026,0.1524,,,,No,ATH,7.76,2.96,27.83391592,72.17,27.83391592,0.15,,0,,0.15,,0.27,0.5,Push
Underdog,MLB,,Ceddanne Rafaela,CF,,Total Bases,1.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260407_17-13cfa837-07b4-421a-8ea9-cd9e921adacd.png,,1.5,49.49,50.51,-3.83,50.51,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,No,1.50,10,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,-102.00,-102,7/30/2026,1.4847,,,,No,ATH,7.76,2.96,26.14268675,73.86,26.14268675,1.48,,0,,1.48,,1.16,0.5,Push
Underdog,MLB,,Ceddanne Rafaela,CF,,Hitter Fantasy Score,7.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260407_17-13cfa837-07b4-421a-8ea9-cd9e921adacd.png,,,,,,,,,,,,,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,,,,7.76,,,,No,ATH,7.76,2.96,50.86666667,49.13,50.86666667,7.76,,0,,6.78,,6.01,3.5,Good Bet
Underdog,MLB,,Ceddanne Rafaela,CF,,Hits,1.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260407_17-13cfa837-07b4-421a-8ea9-cd9e921adacd.png,,1.5,37.13,62.87,-4.24,62.87,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,No,1.50,10,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,-169.00,-169,7/30/2026,1.1139,,,,No,ATH,7.76,2.96,19.37082739,80.63,19.37082739,1.11,,0,,1.11,,0.91,0.5,Push
Underdog,MLB,,Ceddanne Rafaela,CF,,Runs,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260407_17-13cfa837-07b4-421a-8ea9-cd9e921adacd.png,,0.5,53.29,46.71,-5.04,53.29,Over,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,No,1.50,10,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,-114.00,-114,7/30/2026,0.5329,,,,No,ATH,7.76,2.96,40.33651534,59.66,40.33651534,0.53,,0,,0.53,,0.52,0.5,Good Bet
Underdog,MLB,,Ceddanne Rafaela,CF,,RBIs,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260407_17-13cfa837-07b4-421a-8ea9-cd9e921adacd.png,,0.5,37.75,62.25,-0.01,62.25,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,No,1.50,10,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,-165.00,-165,7/30/2026,0.3775,,,,No,ATH,7.76,2.96,35.515803,64.48,35.515803,0.38,,0,,0.38,,0.42,0.5,Push
Underdog,MLB,,Ceddanne Rafaela,CF,,Batter Walks,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260407_17-13cfa837-07b4-421a-8ea9-cd9e921adacd.png,,0.5,25.03,74.97,-7.64,74.97,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,No,1.50,10,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,-300.00,-300,7/30/2026,0.2503,,,,No,ATH,7.76,2.96,22.14328221,77.86,22.14328221,0.25,,0,,0.25,,0.25,0,Push
Underdog,MLB,,Ceddanne Rafaela,CF,,Stolen Bases,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260407_17-13cfa837-07b4-421a-8ea9-cd9e921adacd.png,,0.5,19.47,80.53,-6.14,80.53,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,No,1.50,10,Red Sox @ Athletics,2026-07-31T01:40:00Z,Thu 09:40pm,Sutter Health Park,outdoor,NBCS-CA,-414.00,-414,7/30/2026,0.1947,,,,No,ATH,7.76,2.96,29.34420103,70.66,29.34420103,0.19,,0,,0.19,,0.3,0.5,Push
Underdog,MLB,,Roki Sasaki,SP,,Strikeouts,5.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260330_04-1af59804-5b77-4d6f-98f7-23e97a400a1b.png,,,,,,,,,,,,,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,,,,,,,,No,SEA,27.6,5.37,,,,0.00,,0,,0,,0,0,Push
Underdog,MLB,,Miguel Vargas,3B,,Hits + Runs + RBIs,1.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_02-1dd03898-1e07-459f-98d4-99209a91a546.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0,0,Push
Underdog,MLB,,Miguel Vargas,3B,,Home Runs,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_02-1dd03898-1e07-459f-98d4-99209a91a546.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Miguel Vargas,3B,,Total Bases,1.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_02-1dd03898-1e07-459f-98d4-99209a91a546.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Roki Sasaki,SP,,Pitcher Fantasy Score,30.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260330_04-1af59804-5b77-4d6f-98f7-23e97a400a1b.png,,,,,,,,,,,,,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,,,,27.6,,,,No,SEA,27.6,5.37,47.62295082,52.38,52.37704918,27.60,,0,,25.29,,25.13,22.5,Push
Underdog,MLB,,Roki Sasaki,SP,,Pitching Outs,17.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260330_04-1af59804-5b77-4d6f-98f7-23e97a400a1b.png,,,,,,,,,,,,,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,,,,,,,,No,SEA,27.6,5.37,,,,0.00,,0,,0,,14.5,14.5,Push
Underdog,MLB,,Roki Sasaki,SP,,Hits Allowed,4.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260330_04-1af59804-5b77-4d6f-98f7-23e97a400a1b.png,,,,,,,,,,,,,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,,,,,,,,No,SEA,27.6,5.37,,,,0.00,,0,,0,,2.5,2.5,Push
Underdog,MLB,,Roki Sasaki,SP,,Earned Runs Allowed,2.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260330_04-1af59804-5b77-4d6f-98f7-23e97a400a1b.png,,,,,,,,,,,,,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,,,,,,,,No,SEA,27.6,5.37,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Roki Sasaki,SP,,Walks Allowed,1.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260330_04-1af59804-5b77-4d6f-98f7-23e97a400a1b.png,,,,,,,,,,,,,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,,,,,,,,No,SEA,27.6,5.37,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Miguel Vargas,3B,,Hits,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_02-1dd03898-1e07-459f-98d4-99209a91a546.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Miguel Vargas,3B,,Runs,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_02-1dd03898-1e07-459f-98d4-99209a91a546.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Miguel Vargas,3B,,RBIs,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_02-1dd03898-1e07-459f-98d4-99209a91a546.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Miguel Vargas,3B,,Batter Walks,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_02-1dd03898-1e07-459f-98d4-99209a91a546.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0,0,Push
Underdog,MLB,,Miguel Vargas,3B,,Stolen Bases,0.5,,,7/31/2026,Fri 07:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_02-1dd03898-1e07-459f-98d4-99209a91a546.png,,,,,,,,,,,,,White Sox @ Rays,2026-07-31T23:10:00Z,Fri 07:10pm,Tropicana Field,indoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Roki Sasaki,SP,,1st Inn. Strikeouts,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260330_04-1af59804-5b77-4d6f-98f7-23e97a400a1b.png,,,,,,,,,,,,,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,,,,,,,,No,SEA,27.6,5.37,,,,0.00,,0,,0,,0,0,Push
Underdog,MLB,,Roki Sasaki,SP,,1st Inn. Runs Allowed,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260330_04-1af59804-5b77-4d6f-98f7-23e97a400a1b.png,,,,,,,,,,,,,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,,,,,,,,No,SEA,27.6,5.37,,,,0.00,,0,,0,,0,0,Push
Underdog,MLB,,Roki Sasaki,SP,,1st Inn. Pitch Count,14.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260330_04-1af59804-5b77-4d6f-98f7-23e97a400a1b.png,,,,,,,,,,,,,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,,,,,,,,No,SEA,27.6,5.37,,,,0.00,,0,,0,,0,0,Push
Underdog,MLB,,Roki Sasaki,SP,,1st Inn. Batters Faced,3.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260330_04-1af59804-5b77-4d6f-98f7-23e97a400a1b.png,,,,,,,,,,,,,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,,,,,,,,No,SEA,27.6,5.37,,,,0.00,,0,,0,,0,0,Push
Underdog,MLB,,Roki Sasaki,SP,,1st Inn. Hits Allowed,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260330_04-1af59804-5b77-4d6f-98f7-23e97a400a1b.png,,,,,,,,,,,,,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,,,,,,,,No,SEA,27.6,5.37,,,,0.00,,0,,0,,0,0,Push
Underdog,MLB,,Alejandro Kirk,C,,Hits + Runs + RBIs,1.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20251021_22-717333c5-59e0-41f4-a1d9-dd58ad2661ef.png,,1.5,48.53,51.47,-6.34,51.47,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,-106.00,-106,7/31/2026,1.4559,,,,No,,,3.5,42.73077014,57.27,42.73077014,1.46,,0,,1.46,,1.46,0,Push
Underdog,MLB,,Alejandro Kirk,C,,Home Runs,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20251021_22-717333c5-59e0-41f4-a1d9-dd58ad2661ef.png,,0.5,11.63,88.37,0.66,88.37,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,-760.00,-760,7/31/2026,0.1163,,,,No,,,3.5,26.5194911,73.48,26.5194911,0.12,,0,,0.12,,0.24,0.5,Push
Underdog,MLB,,Alejandro Kirk,C,,Hits,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20251021_22-717333c5-59e0-41f4-a1d9-dd58ad2661ef.png,,0.5,63.49,36.51,0.25,63.49,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,-174.00,-174,7/31/2026,0.6349,,,,No,,,3.5,43.30306312,56.70,43.30306312,0.63,,0,,0.63,,0.59,0.5,Good Bet
Underdog,MLB,,Alejandro Kirk,C,,Runs,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20251021_22-717333c5-59e0-41f4-a1d9-dd58ad2661ef.png,,0.5,35.38,64.62,0.08,64.62,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,-183.00,-183,7/31/2026,0.3538,,,,No,,,3.5,34.74711982,65.25,34.74711982,0.35,,0,,0.35,,0.4,0.5,Push
Underdog,MLB,,Alejandro Kirk,C,,RBIs,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20251021_22-717333c5-59e0-41f4-a1d9-dd58ad2661ef.png,,,,,,,,,,,,,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,,,,,,,,No,,,3.5,,,,0.00,,0,,0,,0.5,0.5,Push
Underdog,MLB,,Alejandro Kirk,C,,Batter Walks,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20251021_22-717333c5-59e0-41f4-a1d9-dd58ad2661ef.png,,0.5,28.09,71.91,-8.09,71.91,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,-256.00,-256,7/31/2026,0.2809,,,,No,,,3.5,24.48961579,75.51,24.48961579,0.28,,0,,0.28,,0.28,0,Push
Underdog,MLB,,Ernie Clement,2B,,Hits + Runs + RBIs,1.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260406_16-9a64565e-788e-46ae-8e37-47261c8ea326.png,,1.5,50.22,49.78,-8.03,50.22,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,-101.00,-101,7/31/2026,1.5066,,,,No,,,3.5,44.4381153,55.56,44.4381153,1.51,,0,,1.51,,1.51,0,Great Bet
Underdog,MLB,,Ernie Clement,2B,,Home Runs,0.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260406_16-9a64565e-788e-46ae-8e37-47261c8ea326.png,,0.5,7.34,92.66,0.07,92.66,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,"-1,262.00",-1262,7/31/2026,0.0734,,,,No,,,3.5,24.92630839,75.07,24.92630839,0.07,,0,,0.07,,0.22,0.5,Push
Underdog,MLB,,Ernie Clement,2B,,Total Bases,1.5,,,7/31/2026,Fri 07:07pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260406_16-9a64565e-788e-46ae-8e37-47261c8ea326.png,,1.5,38.88,61.12,0.18,61.12,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,7.6,Cardinals @ Blue Jays,2026-07-31T23:07:00Z,Fri 07:07pm,Rogers Centre,retractable,,-157.00,-157,7/31/2026,1.1664,,,,No,,,3.5,20.31883297,79.68,20.31883297,1.17,,0,,1.17,,0.94,0.5,Push
